SeniorCitizen,tenure,MonthlyCharges,TotalCharges,is_new_customer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.2409180113122174,-1.4959122896109767,-0.9875799358347871,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,1.5677776925507676,-1.3631781649097774,-0.27626320637010193,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.30589991255435406,-1.5042081724048018,-0.6552355136581971,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.9966836022806536,-1.4859572302583868,-0.9418082124555552,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.8338606629262776,-0.6596873039934208,-0.7807400424635056,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.2002122764736234,0.9928525485365113,-0.8629974273565423,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.5896262538947137,1.0127626672416914,-0.24094104669759162,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6084834273893616,1.4358526897267645,2.4320617400547553,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1.5270719577121736,0.9911933719777464,2.0011050486122133,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.590840056424512,0.31590851256039476,0.5308119199196237,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,-0.1418631706701798,-0.21170963312687294,-0.25569337193061015,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.6084834273893616,-1.472683817788267,-0.3814393822501496,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0.26519417771576004,-0.790762252135855,-0.3092144566301628,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,-1.0373893371192475,-1.4760021709057967,-0.9442230275978649,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5677776925507676,1.0193993734767515,2.0001830282851496,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0.7536629957788878,0.7506127709568226,0.9547656474494673,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,0.7943687306174818,1.1737027934418955,1.2922031342898377,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
1,0.5501343215859179,1.0061259610066313,0.9320663851117573,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,0.22448844287716607,0.9862158423014517,0.5808644519602225,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,-0.9152721326034655,-1.0081143813340692,-0.8512087388890854,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,1.6084834273893616,1.6498864658074486,2.6486706583199258,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.5489205190561197,0.4569385200554191,-0.3539763482226106,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,-1.2002122764736234,0.6294928821669784,-0.8930069937159714,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,1.4863662228735797,0.5813767619627935,1.4286840955601898,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.8757802002946699,-1.4876164068171518,-0.5364705143864253,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.8338606629262776,-0.7061442476388405,-0.7790496718638888,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,-0.9966836022806536,-1.456092052200617,-0.949052657882484,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,-0.38609757970174374,0.8319124223363072,-0.12171503726228808,0,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.0373893371192475,0.3125901594428645,-0.7761299408281873,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.0780950719578415,0.14335415044883548,-0.8267093416271081,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.5094285867473239,-1.5290958207862766,-0.6296165202847853,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1.6084834273893616,0.5282831120823135,1.5469880846684296,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,-1.2816237461508113,-1.4793205240233267,-1.0014760993355323,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.38609757970174374,-1.3631781649097774,-0.7357147164918967,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.6084834273893616,0.9862158423014517,1.9520623483583988,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.4049547531963917,0.3507512202944595,1.2856172748108115,0,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
0,0.428017117070136,-0.4539494107065617,-0.06573523169056575,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.2816237461508113,-0.6397771852882409,-0.9903679496809081,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.1200146093262338,1.3080960947018598,1.7729708762587473,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-1.2409180113122174,0.4950995809070136,-0.943476630190242,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.2816237461508113,0.3524103968532244,-0.9772401364527159,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1.6084834273893616,0.4619160497317138,1.5199421550745622,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,-0.019745966154397852,0.8186390098661871,0.2636455537204626,0,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1.1607203441648277,0.8202981864249524,1.3204125657249997,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1.2828375486806096,1.505538105194894,2.0618047201439045,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.7524491932490895,-1.5058673489635668,-0.8811085409238641,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.7931549280876836,0.5166688761709587,-0.5661727406368333,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.30468611002455576,-1.459410405318147,-0.7930116939594243,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0.5501343215859179,-0.35108046406313215,0.0697358977930024,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,-1.1595065416350294,-0.6314813024944159,-0.9227092199663794,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.590840056424512,-1.4760021709057967,-0.5963798827806334,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.8350744654560759,0.1582867394777205,0.627097185502986,0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True
0,-0.9559778674420595,0.16990097538907525,-0.7626069760312535,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,1.5270719577121736,1.4341935131679995,2.471554944063982,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,0.7129572609402939,0.8352307754538371,0.9870583117616257,0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False
0,-0.9559778674420595,0.2943392172964497,-0.7011828599568696,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5270719577121736,-1.497571466169742,-0.39676248197135044,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1.4049547531963917,1.7726655311560575,2.416058101520721,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-1.2816237461508113,-1.5025489958460367,-1.0017834394445535,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1.3642490183577978,0.3092718063253347,1.123078262868446,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,1.0386031396490458,-1.480979700582092,-0.5007751560101036,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.3223294809894055,-0.410810820178672,-0.3968393169986058,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,-1.2409180113122174,0.1566275629189556,-0.9466817484700346,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.346605647392948,-1.4959122896109767,-0.6545769277102944,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,-1.1595065416350294,0.4619160497317138,-0.8818549383314872,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.38609757970174374,-1.4859572302583868,-0.8323292750492105,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1.1607203441648277,-0.029200211662723803,0.7030540981610878,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-0.9966836022806536,-1.4892755833759168,-0.9385811413108325,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2816237461508113,0.3457736906181643,-0.9773279479124364,0,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.4268033145403377,-1.2835376900890578,-0.7443860981392811,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.2409180113122174,-0.5684325932613462,-0.9698200681063466,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.9164859351332638,0.42541416543888416,0.9469723803992864,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.1200146093262338,0.3125901594428645,0.9448429525010682,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.7536629957788878,1.0028076078891015,1.1848975305115717,0,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,-1.0373893371192475,0.5100321699358986,-0.7791594361885392,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,-1.2409180113122174,0.15496838636019022,-0.9526090220011582,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.1023712383613841,0.6759498258123978,0.2705387533085099,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1.5270719577121736,0.8236165395424823,1.7851547162949455,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.2816237461508113,0.8070247739548323,-0.9712250514618721,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.10115743583158582,-1.3216987509406526,-0.6637532252510709,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.9966836022806536,-0.5004063543519814,-0.8499135198582103,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-1.1188008067964355,0.17653768162413533,-0.8646877979561589,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9559778674420595,0.04380355692293595,-0.7379539087147656,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,-0.8745663977648716,0.3192268656779245,-0.6482984083402895,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2421318138420157,-0.8488334316926298,0.041153267654028915,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0.26519417771576004,-1.3648373414685424,-0.6135909288858217,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.6303319887333076,0.9779199595076267,-0.304758025049355,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.7524491932490895,-0.3543988171806622,-0.6709318120832094,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1.1607203441648277,0.9546914876849167,1.5627721945531623,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
0,1.6084834273893616,1.681410820423983,2.598815702063697,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,0.30589991255435406,-0.3029643438589475,-0.007911385464715958,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
0,-1.2816237461508113,-1.4859572302583868,-1.0015639107952525,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0.590840056424512,-0.8388783723400399,-0.22070050523205115,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0.06166550352279012,0.443665107585299,0.11546371544237406,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.5896262538947137,-0.8206274301936248,-0.6978240716225662,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,-0.22327464034736777,-1.4826388771408567,-0.7741102772546192,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.5501343215859179,-1.4826388771408567,-0.6194962495520152,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1.4456604880349857,1.0011484313303363,1.9239846341128168,0,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,-1.2002122764736234,-1.4959122896109767,-0.9824210125762166,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.4268033145403377,0.9862158423014517,-0.08639287758977766,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1,0.14307697319997809,1.0476053749757561,0.49823386836337424,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.1825689055087738,-0.16359351292268806,-0.2718945862490145,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,0.7536629957788878,-1.4959122896109767,-0.5726927415210692,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-1.1595065416350294,1.1919537355883103,-0.8351172888953315,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.2639803751859618,1.118949967002651,0.10347745119054637,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.18378270803857208,0.9298038393034418,0.4890795236875279,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-0.6762790695810708,-0.99085091270937,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.1188008067964355,-1.4959122896109767,-0.9629707742481592,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.4268033145403377,1.2085455011759603,0.006928751228022863,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0.9571916699718578,-1.3432680462045974,-0.38183453381889115,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.1023712383613841,-1.4710246412295018,-0.6793617122163629,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.8745663977648716,0.2843841579438598,-0.662787299194147,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.4049547531963917,-0.33282952191671733,0.625297050578719,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.7931549280876836,-0.10386315680714844,-0.6810740356809097,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0.30589991255435406,-0.9599982611298843,-0.40323857712572614,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,-1.2816237461508113,-0.618207890024296,-0.9900825624368169,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.4863662228735797,-0.6198670665830609,0.3600625364934055,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.7117434584104956,-1.1690545075342733,-0.8179940542498635,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.8745663977648716,-1.4793205240233267,-0.9159038318380524,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2409180113122174,-1.4876164068171518,-0.9929364348777283,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2409180113122174,-1.480979700582092,-0.9927388590933576,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0.1023712383613841,1.2317739729986703,0.505456360925373,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,1.4456604880349857,0.665994766459808,1.4517126508718512,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.5270719577121736,0.4104815764099991,1.4036139238100303,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,0.7943687306174818,-1.1557810950641534,-0.29764529681200674,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,-0.6710377235719016,0.667653943018573,-0.3996163544122618,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,-1.0780950719578415,-1.5191407614336867,-0.9557921874160208,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.6710377235719016,0.6576988836659831,-0.4176177036549333,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.4456604880349857,1.5536542253990788,2.2874801716252007,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.8338606629262776,1.1620885575305409,-0.5130687603709524,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,0.7129572609402939,0.9779199595076267,1.147511801535633,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,1.1607203441648277,-1.472683817788267,-0.43702403625313035,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.1595065416350294,-0.5203164730571613,-0.9188894214685444,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.7931549280876836,1.0061259610066313,-0.4687678789420364,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.5489205190561197,1.0028076078891015,-0.22482764383890758,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.5501343215859179,0.13837662077254032,0.3805226066082467,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.019745966154397852,0.3772980452346993,0.045148689071304746,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0.387311382231542,-0.82228660675239,-0.2964817949707122,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,-1.1595065416350294,-0.82560495986992,-0.9390860572042246,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,1.5270719577121736,0.7987288911610074,1.7526644761984165,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,0.590840056424512,-0.17686692539280796,0.1987528849871248,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1.2828375486806096,0.8136614801898924,1.488988615523139,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,-1.2816237461508113,-1.5158224083161567,-1.0019590623639942,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1.3235432835192036,1.4507852787556494,2.035746669471891,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1.1607203441648277,-0.45063105758903166,0.41406658422142,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-1.2409180113122174,-0.12377327551232817,-0.9551116486031882,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1,-0.4675090493789317,0.13837662077254032,-0.36291116424915604,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2409180113122174,0.7058150038701679,-0.9319513761019462,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,0.26519417771576004,0.7091333569876977,0.42355022187121766,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0.18378270803857208,1.1372009091490658,0.6380736179680296,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False
0,-0.9966836022806536,0.9712832532725666,-0.6691316771589423,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0.8757802002946699,1.510515634871189,1.6580695812146709,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,0.9571916699718578,1.0193993734767515,1.392000858262014,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,1.1200146093262338,0.8634367769528422,1.383944156832672,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,1.4456604880349857,0.3607062796470494,1.313936470570624,0,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0,-1.2816237461508113,-0.3378070515930122,-0.9863725282636323,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.019745966154397852,0.18483356441796028,-0.04371650816568825,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
0,1.5677776925507676,1.472354574019594,2.4067061810605046,0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.2002122764736234,0.6576988836659831,-0.8941265898274059,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1.5677776925507676,1.698002586011633,2.638396717532644,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.2816237461508113,-1.4992306427285067,-1.0017395337146933,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-0.5082147842175256,0.7987288911610074,-0.21112905612253316,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
